handle,text,fav,location,
@PattyMurray,"'NOW: Murray on Senate floor to speak against #HJRes57 which will weaken #ESSA, cause chaos for students &amp; schools. https://t.co/AhVhf3qaZX'",131,None,""
@PattyMurray,"'NEWS: Murray, @SenatorCollins, Rep. @jimlangevin push to expand veteran #caregiver services to vets of all eras https://t.co/PYGRf6PrDL'",78,None,""
@PattyMurray,'Worker advocates deeply concerned \\u201ccutting corners\\u201d will become easier under President Trump. https://t.co/ucXBZCHsx7',103,None,""
@PattyMurray,"'With deportations, #Trump Admin is making #immigrant workers less likely to report workplace abuse &amp; violations. https://t.co/ucXBZCHsx7'",110,None,""
@PattyMurray,'Millions of people who only just gained Medicaid coverage will lose it. #Trumpcare https://t.co/s9GH0ZfVmE',153,None,""
@PattyMurray,"'The wage gap is even worse for women of color: Latinas make only 54\\xa2, &amp; African American women only 60\\xa2 for every d\\u2026 https://t.co/Z2ldAQeWuQ'",245,None,""
@PattyMurray,'Acting &amp; former CDC directors agree\\u2014#Trumpcare would cripple fundamental public health programs. https://t.co/rtBlFFt2bF',572,None,""
@PattyMurray,"'Dems &amp; GOP, students &amp; teachers, business &amp; civil rights groups: Rolling back this #ESSA rule will weaken our bipar\\u2026 https://t.co/yp1DMaf6wc'",174,None,""
@PattyMurray,"'With deportations, #Trump Admin is making #immigrant workers less likely to report workplace abuse &amp; violations. https://t.co/ucXBZCZ3oF'",77,None,""
@PattyMurray,"'Happy #InternationalWomensDay! Today, try imagining just how we would be impacted without women in the workforce.\\u2026 https://t.co/EjqEHSKHkG'",204,None,""
@PattyMurray,"Local Planned Parenthood blasts Trump's abortion compromise \\u2192 https://t.co/CI2BFLHKbJ""""""",129,None,""
@PattyMurray,"'#Trumpcare would devastate public health efforts\\u2014putting ppl at risk for disease, infections, #superbugs, &amp; more. https://t.co/rtBlFFbrk7'",129,None,""
@PattyMurray,"'Without women, our economy would be 25% smaller today. #DayWithoutAWoman https://t.co/WX8p8ki4bH'",169,None,""
@PattyMurray,'#Trumpcare is a wish list by &amp; for extreme politicians who insist on telling women what to do w/ their own bodies. https://t.co/My5mhSSfNd',201,None,""
@PattyMurray,'Let\\u2019s be clear about who #Trumpcare works for: those at the top. https://t.co/GqGw9ULMIJ',605,None,""
@PattyMurray,"'Mr President, actions speak louder than words. https://t.co/UjLnweqjtZ'",4939,None,""
@PattyMurray,"Prove it and stop trying to undermine women's health with #Trumpcare. https://t.co/UjLnweqjtZ""""""",1600,None,""
@PattyMurray,'#Trumpcare is a wish list by and for the extreme politicians who insist on telling women what to do with their own bodies.',1296,None,""
@PattyMurray,'House Republicans reassured people that they wouldn\\u2019t \\u201cpull the rug out\\u201d from anyone when it came to health care. https://t.co/7ldD9TZrNo',192,None,""
@PattyMurray,'RT @REI: Fay Fuller made history in 1890 as the 1st woman to summit Mt. Rainier: https://t.co/dPhX8J9NPq. #WomensHistoryMonth https://t.co/\\u2026',0,None,""
@PattyMurray,'Let\\u2019s be clear about who #Trumpcare works for: those at the top. https://t.co/6Os3lVbWbi',236,None,""
@PattyMurray,"'By voting to eliminate #FairPay &amp; #SafeWorkplaces rule, GOP is breaking promise to put workers 1st via @TheStandWA https://t.co/pqtTL3gml1'",160,None,""
@PattyMurray,'#Trumpcare not only harms workers &amp; fams GOP promised to help\\u2014it does so in order to reduce tax burden for the weal\\u2026 https://t.co/2Yz1R4KWEv',824,None,""
@SenWarren,'Speaking on the Senate floor about how @realDonaldTrump still threatens to sabotage Americans\\u2019 health care. Watch: https://t.co/i7rPX8sPmK',2285,None,""
@SenWarren,'Today is a great day for the people of Massachusetts &amp; people across the country who depend on the Affordable Care Act.',28316,None,""
@SenWarren,"The FBI is investigating collusion between @realDonaldTrump's campaign &amp; Russia. When will the GOP end the charade &amp; put country first?""""""",24082,None,""
@SenWarren,"'After slamming leaks as ""criminal,"" Devin Nunes is now privately briefing @realDonaldTrump - even leaking info to help him.'",24370,None,""
@SenWarren,'Who does House Intelligence Committee Chairman Devin Nunes think he works for: the American people or @realDonaldTrump?',20598,None,""
@SenWarren,'.@SenMarkey is right: the @FCC protected consumers by adopting #BroadbandPrivacy rules \\u2013 on how companies collect/use/share/sell our data.',2162,None,""
@SenWarren,"Massachusetts Sec of State Galvin is right to be worried: @realDonaldTrump's bigotry &amp; hate could greatly influence\\u2026 https://t.co/SeqFz5XbEc""""""",2784,None,""
@SenWarren,'Heading to the Senate floor now to talk about @realDonaldTrump\\u2019s efforts to cut OSHA safety for workers. Watch: https://t.co/Fz9XA4q2Sx',5606,None,""
@SenWarren,"The FBI Director testified @realDonaldTrump's campaign is under investigation for collusion w/ Russia. Lifetime court appointments can wait.""""""",77887,None,""
@SenWarren,"But is the Senate really going to pretend there's no cloud over @realDonaldTrump &amp; move on w/ the Gorsuch nomination like things are normal?""""""",22799,None,""
@SenWarren,"I've strongly opposed the Gorsuch nomination. Giant companies don't need another Supreme Court justice to tilt the law in their favor.""""""",20240,None,""
@SenWarren,'Neil Gorsuch is up for a lifetime appointment to the Supreme Court from a President whose campaign is under FBI investigation.',42223,None,""
@SenWarren,"'Instead of siding with the big banks, the @HouseGOP should join @HouseDemocrats in ensuring that the @CFPB remains a strong cop on the beat.'",3578,None,""
@SenWarren,"'Today, the GOP @FinancialCmte has a hearing about \\u201crestructuring\\u201d the @CFPB \\u2013 another way of saying they want to weaken it.'",1834,None,""
@SenWarren,'The @CFPB is widely popular with the American people \\u2013 and widely hated by the big Wall Street banks it regulates.',3764,None,""
@SenWarren,"'The @CFPB is a tough watchdog for working families, forcing big banks to return more than $12B to people they cheated.'",3858,None,""
@SenWarren,'Education Secretary Betsy DeVos apparently thinks her job is to hand @usedgov over to people who want to bilk students.',10091,None,""
@SenWarren,'We don\\u2019t need another Supreme Court justice to help giant corporations. We need a justice who will uphold equal justice for all.',19144,None,""
@SenWarren,'Glad to answer as many questions as possible during our office hours at CityStage in Springfield this morning. https://t.co/yptehZldTH',2919,None,""
@SenWarren,'We had terrific office hours in Worcester this afternoon. I\\u2019m very glad so many people joined us to ask questions &amp;\\u2026 https://t.co/m0geFhUFyG',7609,None,""
@SenWarren,'Now is the time to speak out about the importance of the ACA &amp; Medicaid to your family &amp; stop this cruel #Trumpcare bill in its tracks.',8522,None,""
@SenWarren,"'Today I told the Senate: If #Trumpcare passes, people will lose access to opioid recovery services. People will die. https://t.co/6x34DLVk61'",4005,None,""
@SenWarren,'Gutting the ACA with #Trumpcare is like shoving a stick of dynamite in this country\\u2019s opioid treatment gap &amp; lighting the fuse.',5241,None,""
@SenWarren,'Consider what #Trumpcare will do to families &amp; communities struggling with the opioid crisis. We already have an opioid treatment gap.',3504,None,""
@SenWarren,"There's no other way to say it: #Trumpcare is just part of a GOP plan to help the rich get richer &amp; kick dirt in everyone else's face.""""""",16762,None,""
@SenWarren,'Who thinks the central problem in America is that middle class families have too much health care &amp; rich people need more gov handouts?',17857,None,""
@SenWarren,'What kind of health care bill has as its central feature ripping insurance away from tens of millions of American citizens?',9848,None,""
@SenWarren,'About to speak about the devastating impact that #Trumpcare will have on fighting the opioid crisis in MA. Watch: https://t.co/sHhsGuB8B5',4234,None,""
@SenWarren,'Tune in tonight! #inners https://t.co/dpFdC0QoyL',2425,None,""
@SenWarren,"'RT @MassEMA: If you lose power, report the outage to your utility.\\nKeep 911 lines for emergencies.\\nPower Outage Safety Tips: https://t.co/7\\u2026'",0,None,""
@SenWarren,'RT @MassEMA: ~59K outages as of 1:30 PM. Real time outage tracking map: https://t.co/tKdER1Llac  \\nPower outage safety tips: https://t.co/7K\\u2026',0,None,""
@SenWarren,'Throwing 24 million people off their health care to give billionaires a tax break is heartless &amp; irresponsible. We cannot pass #Trumpcare.',39394,None,""
@SenWarren,"'Alan on the South Shore worries about his daughter Meg, who needs Medicaid for her disability. What about her, @realDonaldTrump? #Trumpcare'",4553,None,""
@SenWarren,"'Olivia in North Reading has a chronic illness &amp; needs the ACA to stay alive. Will she be in the 24 million, @SenateMajLdr? #Trumpcare'",3208,None,""
@SenWarren,"'Denise from MA has 3 cancer survivors in her family of 4. Will they be in the 24 million who lose under #Trumpcare, @SpeakerRyan?'",3658,None,""
@SenWarren,"'MA residents have been writing, calling, emailing me \\u2013 deeply worried about their health care. And they have every right to be worried.'",7637,None,""
@SenWarren,"The budget experts' numbers are in: the GOP #Trumpcare plan will rip health coverage away from 24 million people. https://t.co/sFNLFmNvXo""""""",4918,None,""
@SenWarren,'This morning I visited Manet Community Health Center in Quincy \\u2013 a critical health service provider for 15k people/\\u2026 https://t.co/bwh9ZjXLiM',2014,None,""
@SenWarren,'RT @MassGov: Get #WinterStorm updates on your smartphone with the #Massachusetts Alerts app: https://t.co/r0owySaZSK #ReadyMA #MAsnow https\\u2026',0,None,""
@SenWarren,'.@realDonaldTrump talked a big game about getting corruption out of gov. But he wants a bunch of tame prosecutors who won\\u2019t investigate him.',25675,None,""
@SenWarren,"'The GOP have convinced people who never agree on ANYTHING \\u2013 docs, hospitals, economists, even insurance companies: #Trumpcare is a disaster.'",23340,None,""
@SenWarren,'Anyone who cares about access to mental health care benefits under the GOP health plan needs to watch\\u2026 https://t.co/9a1DrBDEfS',18926,None,""
@SenWarren,'Heading to the Senate floor now to talk about GOP efforts to rescind accountability regs of the ESSA edu bill: https://t.co/phmtybiYmm',6217,None,""
@SenWarren,'I stand in solidarity with women across the country joining the #InternationalWomensDay #ADayWithoutAWoman strike today.',18504,None,""
@SenWarren,"'There\\u2019s a lot we could be doing to help US workers. Instead, the GOP wants to make it easier for giant gov contractors to hurt workers.'",10072,None,""
@SenWarren,'The US gov pays billions to federal contractors \\u2013 but some of the biggest corporations underpay workers &amp; put their health/safety at risk.',5379,None,""
@SenWarren,"'.@ChuckGrassley &amp; I have a bipartisan bill to let some hearing aids be sold over-the-counter, saving families money &amp; reducing regulations.'",7577,None,""
@SenWarren,'Met this morning with the terrific staff of Lynn Community Health Center. Their patients need the ACA for insurance\\u2026 https://t.co/T9mggq8VKv',3782,None,""
@SenWarren,"'.@realDonaldTrump &amp; the GOP leadership aren\\u2019t #fightingforfamilies with policies like raising the min wage, overtime pay or fair scheduling.'",6585,None,""
@SenWarren,"'It\'s a simple q: ""Have you been in contact with anyone connected to any part of the Russian government about the 2016 election?""'",43594,None,""
@SenWarren,"I'd like for you to meet my guest to the #Jointsession speech tonight: @UMassD student &amp; Iraqi refugee Tiba Faraj. https://t.co/vrkbsok6ej""""""",16768,None,""
@SenWarren,'I can name a zillion reasons why MA is the best \\u2013 but our schools &amp; health care are two very good reasons. Go MA! https://t.co/U0LtDPgwSO',5293,None,""
@SenWarren,'.@CommerceGov nominee Wilbur Ross is practically a cartoon stereotype of a Wall Street fat cat with no interest in anyone but himself.',12700,None,""
@SenWarren,'MA pays more in taxes than we get back in federal funds. But that money is at risk because of @realDonaldTrump\\u2019s order on local immigrants.',4301,None,""
@SenWarren,'Heading to the Senate floor now to urge my colleagues to reject Wilbur Ross\\u2019s nomination for @CommerceGov. Watch: https://t.co/etvzEJEk7W',8596,None,""
@SenWarren,'This morning I joined 100s of workers who fought their hearts out to stop Andrew Puzder\\u2019s @USDOL nomination. Some d\\u2026 https://t.co/mfyZECyg1h',13789,None,""
@SenWarren,'My friend &amp; colleague @SenKamalaHarris has a new Senate twitter account! Follow her now to join our fight. https://t.co/Wvi2g4rG1s',14062,None,""
@SenWarren,'Glad to meet with presidents &amp; trustees of MA community colleges to discuss ways the fed gov can support our school\\u2026 https://t.co/X5ujjtsUCJ',4871,None,""
@SenWarren,'Heading to the floor now to call on Puzder to withdraw &amp; urge my colleagues to vote no on Mulvaney for OMB. Watch: https://t.co/RNVVslD6bq',13365,None,""
@SenWarren,'.@realDonaldTrump \\u2019s nominee for @USDOL - @CarlsJr &amp; @Hardees CEO Andy Puzder \\u2013 has made his fortune treating workers with total contempt.',6358,None,""
@SenWarren,'.@realDonaldTrump &amp; the @GOP have worked around the clock to sabotage health care: A vague ACA order. Repeal &amp; run. Pull the enrollment ads.',9177,None,""
@SenWarren,"'Congress must pull its head out of the sand and launch a real, bipartisan, transparent inquiry into Russia. Our natl security is at stake.'",63669,None,""
@SenWarren,'When did @WhiteHouse know that Flynn lied? What other contacts with Russia occurred during the campaign? Who knew what? Who approved what?',29373,None,""
@SenWarren,"'This. Is. Not. Normal. @realDonaldTrump owes Americans a full account of his Admin\\u2019s dealings with Russia, both before &amp; after the election.'",45667,None,""
@SenWarren,'.@realDonaldTrump is still making money overseas &amp; may have financial ties to Russia. Nobody knows since he STILL won\\u2019t release his taxes.',27914,None,""
@SenWarren,'.@StateDept Sec Rex Tillerson has close ties to Putin. @CommerceGov nominee Wilbur Ross has close financial ties to Putin buddies.',9538,None,""
@SenWarren,'Reports say our own intel agencies have corroborated parts of a dossier alleging that Russia has compromising info about @realDonaldTrump.',16721,None,""
@SenWarren,'This isn\\u2019t a game. Reports say the Russians conducted a series of successful cyber-attacks on our elections to help elect @realDonaldTrump.',19590,None,""
@SenWarren,"But American national security demands that we not allow Michael Flynn to become a scapegoat for this Admin's disturbing ties to Russia.""""""",29519,None,""
@SenWarren,'Michael Flynn\\u2019s blinding religious hatred &amp; shady Russian ties disqualified him as NSA on day one. His removal is a win for American values.',19126,None,""
@SenWarren,".@realDonaldTrump talked a big game about Wall St - but he's hired enough @GoldmanSachs alums to open a new bank branch at the @WhiteHouse.""""""",22364,None,""
@SenWarren,'.@realDonaldTrump said he\\u2019d be tough on Wall Street. That\\u2019s a broken promise. #TrumpsBrokenPromises https://t.co/F0E4KUcaF4',10493,None,""
@SenWarren,"'On Friday, the Senate unanimously passed my resolution congratulating the @Patriots on their Super Bowl victory. Go\\u2026 https://t.co/MpEmO6vLT1'",3326,None,""
@SenWarren,'RT @attn: Our newest episode of #PayingAttention w/ @MatthewESegal + @SenWarren is now live. WATCH: https://t.co/WD7Aa0XoiJ https://t.co/2y\\u2026',0,None,""
@SenWarren,'.@CarlsJr &amp; @Hardees CEO Andrew Puzder made a fortune squeezing his workers \\u2013 the same workers he\\u2019d be charged with protecting at @USDOL.',6093,None,""
@SenWarren,'.@SenSchumer\\u2019s concerns about Judge Gorsuch should worry everyone who cares about the independence of our courts. https://t.co/o6O6ACA3EY',13298,None,""
@SenWarren,'There\\u2019s nothing in Steve Mnuchin\\u2019s record to suggest he could stand up to Wall Street \\u2013 or that he\\u2019d even want to stand up to Wall Street.',17082,None,""
@SenWarren,'Consider this MY warning: We won\\u2019t be silent. We will speak out. And we WILL persist.',150442,None,""
@SenWarren,"'And you better believe every Senator who voted to put Jeff Sessions\\u2019s radical hatred into @TheJusticeDept will hear from all of us, too.'",51347,None,""
@SenWarren,'There\\u2019s no Rule 19 to silence me from talking about Jeff Sessions anymore. So let me say loudly &amp; clearly: This is just the beginning.',127209,None,""
@SenWarren,"'Thanks to you, everyone now knows the concerns that Coretta Scott King had about Jeff Sessions. Concerns that millions of people still have.'",36542,None,""
@SenWarren,'Deeply disappointed that the Senate confirmed an AG whose record does not show he will faithfully &amp; fairly enforce the law.',28217,None,""
@SenWarren,'I\\u2019m deeply disappointed that the Senate voted to confirm Jeff Sessions as Attorney General tonight.',29241,None,""
@SenWarren,".@AntiochCollege's Coretta Scott King Center is right: Mrs. King\\u2019s words about Sessions should be heard. Thank you. https://t.co/TqDT2Ume4r""""""",13850,None,""
@SenWarren,"Thank you @SenSanders for reading Coretta Scott King's letter on the Senate floor. It is powerfully important. https://t.co/3VMZuE8tdp""""""",45878,None,""
@SenWarren,"'THANK YOU to the police, clerks, stenographers, cloakroom staff, pages, &amp; Sen officers who worked all night while @SenateDems #holdthefloor.'",32111,None,""
@SenWarren,"'Still banned from floor, but spoke w/ civil rights leaders this AM to say: Coretta Scott King will not be silenced. https://t.co/tIvEzeHImT'",41463,None,""
@SenWarren,'Thank you @SenSherrodBrown. Coretta Scott King will not be silenced. https://t.co/dqNl2iQq1F',23227,None,""
@SenWarren,'Many thanks to @SenatorTomUdall for reading Coretta Scott King\\u2019s letter on the Senate floor. https://t.co/RFYAplSNyC',29556,None,""
@SenWarren,'Thank you @SenJeffMerkley for bringing Coretta Scott King\\u2019s words back to the US Senate. https://t.co/YLn8MWBQD2',28652,None,""
@SenWarren,"Tonight @SenateMajLdr silenced Mrs King's voice on the Sen floor - &amp; millions who are afraid &amp; appalled by what's happening in our country.""""""",67002,None,""
@SenWarren,'I will not be silent while the Republicans rubber stamp an AG who will never stand up to the @POTUS when he breaks the law.',106000,None,""
@SenWarren,'I will not be silent about a nominee for AG who has made derogatory &amp; racist comments that have no place in our justice system.',178760,None,""
@SenWarren,'I spoke out about @SenatorSessions \\u2013 until @SenateMajLdr McConnell decided to silence me. https://t.co/qbty7x0iLl',37949,None,""
@SenWarren,"'Tonight on the Senate floor, I tried to speak about why @SenatorSessions is totally unfit to serve as Attorney General.'",22124,None,""
@SenWarren,'.@SenateDems are once again going to #holdthefloor all night \\u2013 this time to speak out against @SenatorSessions\\u2019s nomination for AG.',22141,None,""
@SenWarren,'.@realDonaldTrump should listen to companies and to consumers and stop financial adviser conflicts costing savers $17 billion a year.',7795,None,""
@SenWarren,"I asked leading financial firms about @USDOL's rule. They told me: it\\u2019s good for families &amp; they\\u2019re ready to comply: https://t.co/Mjs60cfE59""""""",1849,None,""
@SenWarren,'.@POTUS\\u2019s executive order threatens to delay the new @USDOL rule requiring retirement advisers to act in their clients\\u2019 best interests.',3574,None,""
@SenWarren,".@USDOL Secretary nominee &amp; fast food CEO Andy Puzder built a career squeezing workers. Read one employee's story: https://t.co/jS8B0r4weX""""""",3484,None,""
@SenWarren,"'.@paulkrugman is right: there\'s nothing ""populist"" about @realDonaldTrump\'s giveaways to financial predators. https://t.co/aiwwUnWQgo'",4444,None,""
@SenWarren,"Relieved that there's a nationwide stay of @realDonaldTrump's illegal &amp; immoral executive order. #NoBanNoWall https://t.co/fTDdl5UMO3""""""",13980,None,""
@SenWarren,'And @realDonaldTrump issued an order that puts 2 @GoldmanSachs execs in charge of gutting the rules that protect you from financial fraud.',15798,None,""
@SenWarren,"'After literally standing next to Wall St CEOs, @realDonaldTrump made it easier for investment advisors to cheat you out of your savings.'",17213,None,""
@SenWarren,'Tonight I urged my Senate colleagues to vote no on this morally bankrupt giveaway to @exxonmobil: https://t.co/1vcJ8b3w5u',8255,None,""
@SenWarren,'Rex Tillerson lobbied against the rule for @exxonmobil to disclose payments to foreign govs because it hurt their business with Russia.',11658,None,""
@SenWarren,"'The same day the Senate confirmed Rex Tillerson, the @HouseGOP passed a resolution to help @exxonmobil secretly funnel money to dictators.'",20430,None,""
@SenWarren,'Heading to the Senate floor now to discuss how the @GOP is helping @exxonmobil secretly pay off dictators. Watch: https://t.co/Q9EWmPxnZI',11557,None,""
@SenWarren,'Heading to the Senate floor now to discuss why I oppose Judge Gorsuch\\u2019s nomination to the Supreme Court. Watch: https://t.co/MEtuvZiSv7',10142,None,""
@SenWarren,"'If you\\u2019re going to #draintheswamp, prove it, @SenateGOP. Protecting 2 men who lied during their job applications isn\\u2019t the way to start.'",19361,None,""
@SenWarren,"'This isn\\u2019t a game, @SenateGOP. The safety of our economy &amp; health of our people could be in the hands of 2 men who lied to the US Senate.'",13591,None,""
@SenWarren,"'This morning, the @SenateGOP unilaterally changed the committee rules to ram through Price &amp; Mnuchin without a single Democrat present.'",9690,None,""
@SenWarren,"'.@SenateDems insisted: no vote on these nominees until we bring them back in to explain why they lied. Perfectly reasonable, right?'",15774,None,""
@SenWarren,'.@HHSGov nom Price lied to the Senate about a sweetheart stock deal. @USTreasury nom Mnuchin lied about his bank\\u2019s illegal foreclosures.',7900,None,""
@SenWarren,'I strongly oppose Rex Tillerson\\u2019s nomination for SecState &amp; will vote against his confirmation today. Here\\u2019s why. https://t.co/rfCJvBbBk2',10562,None,""
@SenWarren,'I wish things were normal. But there is NOTHING NORMAL about this @POTUS and his Administration\\u2019s disturbing relationship with Russia.',31431,None,""
@SenWarren,"'Based on the long and well-established record of Judge Neil Gorsuch, I will oppose his nomination. https://t.co/iYbOWwwGoS'",36263,None,""
@SenWarren,'Heading to the Senate floor now to discuss why I will be voting NO on Rex Tillerson for Secretary of State. Watch: https://t.co/SRRHUnhCre',19691,None,""
@TulsiGabbard,"Refreshing start to #SundayMorning. When you can't decide which juice to get ... get a taste of each. https://t.co/Nk2WxWGItF""""""",285,None,""
@TulsiGabbard,'#Aloha from US Capitol! Hanging w/Lahaina Intermediate students - they loved the visit but ready to leave the cold\\u2026 https://t.co/0Z1mkFFFiD',223,None,""
@TulsiGabbard,"'There are serious problems in our healthcare system that need to be improved, but this bill would have just made things worse. #AHCAfail'",990,None,""
@TulsiGabbard,"'Happy #AHCA was pulled from the floor. Terrible bill that benefits insurance &amp; big pharma, while harming elderly &amp; those most in need'",835,None,""
@TulsiGabbard,'With changes in the #AHCA one thing remains clear - corporations get tax cuts while people who need care the most suffer. We must do better.',942,None,""
@TulsiGabbard,'Threats to water in Hawaii and across the US must be taken seriously. We cannot be complacent in protecting it. #Waterislife #WorldWaterDay',977,None,""
@TulsiGabbard,"'RT @cspan: Rep. @TulsiGabbard urges colleagues to support H.R. 1227 ""The Ending Federal #Marijuana Prohibition Act"" (@Tulsipress) https://t\\u2026'",0,None,""
@TulsiGabbard,'I proudly joined @iava this am in support of their campaign #SheWhoBorneTheBattle to serve female vets who are too\\u2026 https://t.co/fHhPFnF2cU',476,None,""
@TulsiGabbard,'Aloha and happy #WomensHistoryMonth! Today we honor Queen Lili\\u02bbuokalani and her leadership as the last monarch of t\\u2026 https://t.co/oujXTnAIn8',713,None,""
@TulsiGabbard,'Mahalo @RepBrendanBoyle for the fresh shamrock. Happy #StPatricksDay! https://t.co/gapPH21VEK',543,None,""
@TulsiGabbard,'Many DREAMers have never known any home other than America. We should extend DACA and protect them from deportation. https://t.co/l5a9noDeMi',348,None,""
@TulsiGabbard,"'Many thanks to Pearl Harbor\\u2019s oldest living survivor, Ray Chavez, who turned 105 last week. We owe Ray and all who serve a debt of gratitude'",923,None,""
@TulsiGabbard,"'No question our healthcare system needs reform that actually results in truly affordable, quality care. #AHCA does just the opposite.'",922,None,""
@TulsiGabbard,"'As we celebrate new beginnings and reflect on the triumph of good over evil, I wish all a safe and happy #Holi! #festivalofcolors'",977,None,""
@TulsiGabbard,'Last week I spoke at the @iMuslims4peace 10th Annual Prophet Mohammed Day celebration and met with students to disc\\u2026 https://t.co/3Swu0qQD8',235,None,""
@TulsiGabbard,'The Title XIII Nursing Workforce Reauthorization Act trains our nurses. Passing it will help fill the 1 million nursing jobs needed by 2022.',235,None,""
@TulsiGabbard,"'Friday, I joined thousands of water protectors who gathered in DC to send the message: water essential to all life.\\u2026 https://t.co/rVBwL9zYB9'",1148,None,""
@TulsiGabbard,'https://t.co/enwZ8kH5Bd',384,None,""
@TulsiGabbard,"'Blanket policies based on race, nationality or religion contradict the basic principles that we uphold as Americans.'",809,None,""
@TulsiGabbard,'This was an amazing opportunity to address @iMuslims4peace and the interfaith group who joined our celebration. Alo\\u2026 https://t.co/zcsBfZ1K2H',181,None,""
@TulsiGabbard,'This atrocious attack on our female troops cannot be tolerated or excused. It must be addressed head on immediately. https://t.co/JmGyJdxqoQ',524,None,""
@TulsiGabbard,'GOP healthcare bill (AHCA) is actually a corporation-care bill - healthcare costs go up for working families &amp; corporations get tax cuts',937,None,""
@TulsiGabbard,"'Our healthcare system should work for the health of our citizens, not enrich insurance and big pharma\\u2019s profits.'",1522,None,""
@TulsiGabbard,"Cold morning run on the Mall. 45 degrees. Last night it was 75.  The Cherry Blossoms don't know what time of year i\\u2026 https://t.co/syyf6JfZt7""""""",454,None,""
@TulsiGabbard,'https://t.co/NujgpGFtp7',559,None,""
@TulsiGabbard,"'So proud to have met these brave, courageous women in Syria and to share a hug and smile with them. On #IWD2017 I h\\u2026 https://t.co/Raj2dXOQXd'",1700,None,""
@TulsiGabbard,"'1/ While good people across our country are working hard to increase mutual understanding and respect between people of different religions,'",2672,None,""
@TulsiGabbard,'I just published \\u201cRutgers University\\u2019s 10th Annual Prophet Muhammad Day \\nKeynote Address by Rep. Tulsi Gabbard\\u201d https://t.co/OR7xCOJhgT',269,None,""
@TulsiGabbard,"'""We\'re talking about people who have no choice, and they need a safe country. You can\'t just send them back.""\\n-Tima\\u2026 https://t.co/iHrknelgg5'",373,None,""
@TulsiGabbard,"'To reduce divisiveness in our country &amp; increase people\\u2019s faith in Dept of Justice, best if #Sessions resigns. Sooner the better.'",2177,None,""
@TulsiGabbard,'I\\u2019m deeply concerned about recent anti-Semitic attacks. We are all equal in the eyes of God. #lovenothate https://t.co/4aS0avfXMx',551,None,""
@TulsiGabbard,'Arson attempts against mosques are an outrageous violation of fundamental religious liberties.  #lovenothate https://t.co/UN6n5oZ5LN',264,None,""
@TulsiGabbard,"RT @MariannaNBCNews: Tima will be attending President Trump's joint address to Congress tonight as a guest of Rep. Tulsi Gabbard (D-HI) htt\\u2026""""""",0,None,""
@TulsiGabbard,'RT @AARPHawaii: Thanks @TulsiGabbard for your support to #ProtectMedicare and oppose the Age Tax. #NoAgeTax . She met with volunteers on Ma\\u2026',0,None,""
@TulsiGabbard,'https://t.co/MfVpkjcux3',990,None,""
@TulsiGabbard,'Educators like Kai empower our children through their love for education. https://t.co/XbtfeObvz9',203,None,""
@TulsiGabbard,'Sending warm alofas to the Hunkin aiga- Eni was a friend &amp; the voice for American Samoa for so long https://t.co/R6mCX4DyX',86,None,""
@TulsiGabbard,"'Now, more than ever, our progressive movement requires focus and an \\u201call hands on deck\\u201d approach.'",1152,None,""
@TulsiGabbard,'RT if you agree: The #StopArmingTerrorists Act needs to be passed now. Read the full text below:\\nhttps://t.co/uEGn34qdir',1345,None,""
@TulsiGabbard,"'In Hawai\\u02bbi, veterans have gone a year with no permanent VA Director for health services.'",250,None,""
@TulsiGabbard,"Hope you all have a safe and restful Presidents' Day today! https://t.co/856v6miiZi""""""",308,None,""
@TulsiGabbard,"'\\u201cMy humanity is bound up in yours, for we can only be human together.\\u201d \\u2014Desmond Tutu https://t.co/vfERFJW8vY'",543,None,""
@TulsiGabbard,"'Reinstating Glass-Steagall &amp; creating a financial system that works for everyone, not just Wall Street, is one of my top priorities.'",2133,None,""
@TulsiGabbard,"'I voted against H.J.Res.43, which would weaken Title X family planning programs which serve many low-income families in Hawai\\u02bbi.'",386,None,""
@TulsiGabbard,'ICYMI: \\u201cMy country was destroyed\\u201d by @TimaKurdi\\nhttps://t.co/trChPIrHP9',188,None,""
@TulsiGabbard,'On the 75th anniversary of the EO which interned tens of thousands of Japanese Americans during World War II\\u2014 we must never forget the past.',597,None,""
@TulsiGabbard,'Time to end counterproductive regime change wars &amp; our direct/indirect support for groups allied with terrorist orgs. #StopArmingTerrorists',1418,None,""
@TulsiGabbard,"'On Monday we passed the HIRE Vets Act, introduced by myself &amp; fellow veteran @RepPaulCook, to encourage employers to hire &amp; retain veterans.'",817,None,""
@TulsiGabbard,'Congratulations to the Hawai\\u02bbi racquetball players who brought home gold at the U.S. National Racquetball Champions\\u2026 https://t.co/RcJebiuVCy',156,None,""
@TulsiGabbard,'\\u201c[Tulsi] is a brave person willing to take the criticism for challenging U.S. policies that she believes are wrong.\\u2026 https://t.co/XW45TzRldr',678,None,""
@TulsiGabbard,"'We must choose to reject the politics of hate and instead embrace a culture of love, strength, peace, and tolerance.'",1462,None,""
@TulsiGabbard,"'We\\u2019ve seen this w/Flint, DAPL, the Bronx &amp; elsewhere. We must get serious about protecting our nation\\u2019s water supply https://t.co/7Xips3xQZp'",1050,None,""
@TulsiGabbard,'We must end US counterproductive regime change wars that have caused great human suffering and destruction.\\nhttps://t.co/ZfwlcH97rR',907,None,""
